objectid,datetimeprocessed,directionDegrees,displayState,latitude,longitude,sensorBits,sensorValues,sequenceId,servicetype,servicetype_timestamp,speedKmph,vehicle_name,vehicle_number
69729,6/28/2024 15:10,207,Moving,41.617152,-87.432707,34,"[""Sensor PTO1-OFF"",""Sensor PTO2-ON"",""Sensor PTO4-OFF""]",44425,Salting,6/28/2024 15:10,6,130 - PUBLIC WORKS,130 - PUBLIC WORKS
69748,6/28/2024 15:10,210,Moving,41.617061,-87.43277,32,"[""Sensor PTO1-OFF"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",44426,In-transit,6/28/2024 15:10,4,130 - PUBLIC WORKS,130 - PUBLIC WORKS
69798,6/28/2024 15:11,175,Moving,41.61654,-87.43306,33,"[""Sensor PTO1-ON"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",44427,Plowing,6/28/2024 15:10,10,130 - PUBLIC WORKS,130 - PUBLIC WORKS
69858,6/28/2024 15:11,181,Moving,41.615932,-87.432578,33,"[""Sensor PTO1-ON"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",44428,Plowing,6/28/2024 15:11,8,130 - PUBLIC WORKS,130 - PUBLIC WORKS
69948,6/28/2024 15:12,179,Moving,41.615466,-87.432584,33,"[""Sensor PTO1-ON"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",44429,Plowing,6/28/2024 15:12,4,130 - PUBLIC WORKS,130 - PUBLIC WORKS
70000,6/28/2024 15:12,178,Moving,41.61504,-87.432574,33,"[""Sensor PTO1-ON"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",44430,Plowing,6/28/2024 15:12,4,130 - PUBLIC WORKS,130 - PUBLIC WORKS
70065,6/28/2024 15:13,180,Moving,41.614374,-87.43255,33,"[""Sensor PTO1-ON"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",44431,Plowing,6/28/2024 15:13,13,130 - PUBLIC WORKS,130 - PUBLIC WORKS
70107,6/28/2024 15:13,168,Moving,41.613771,-87.432533,32,"[""Sensor PTO1-OFF"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",44432,In-transit,6/28/2024 15:13,12,130 - PUBLIC WORKS,130 - PUBLIC WORKS
70168,6/28/2024 15:14,14,Moving,41.613783,-87.432619,33,"[""Sensor PTO1-ON"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",44433,Plowing,6/28/2024 15:13,8,130 - PUBLIC WORKS,130 - PUBLIC WORKS
70239,6/28/2024 15:14,358,Moving,41.614653,-87.432568,33,"[""Sensor PTO1-ON"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",44434,Plowing,6/28/2024 15:14,16,130 - PUBLIC WORKS,130 - PUBLIC WORKS
70299,6/28/2024 15:15,0,Moving,41.615551,-87.432611,33,"[""Sensor PTO1-ON"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",44435,Plowing,6/28/2024 15:14,10,130 - PUBLIC WORKS,130 - PUBLIC WORKS
70315,6/28/2024 15:15,353,Moving,41.615694,-87.432613,32,"[""Sensor PTO1-OFF"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",44436,In-transit,6/28/2024 15:14,14,130 - PUBLIC WORKS,130 - PUBLIC WORKS
70373,6/28/2024 15:15,269,Moving,41.615764,-87.434253,32,"[""Sensor PTO1-OFF"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",44437,In-transit,6/28/2024 15:15,20,130 - PUBLIC WORKS,130 - PUBLIC WORKS
70436,6/28/2024 15:16,176,Moving,41.614928,-87.434886,32,"[""Sensor PTO1-OFF"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",44438,In-transit,6/28/2024 15:15,15,130 - PUBLIC WORKS,130 - PUBLIC WORKS
70513,6/28/2024 15:16,139,Moving,41.613849,-87.434653,32,"[""Sensor PTO1-OFF"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",44439,In-transit,6/28/2024 15:16,18,130 - PUBLIC WORKS,130 - PUBLIC WORKS
70580,6/28/2024 15:17,36,Moving,41.61383,-87.433597,32,"[""Sensor PTO1-OFF"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",44440,In-transit,6/28/2024 15:16,10,130 - PUBLIC WORKS,130 - PUBLIC WORKS
70621,6/28/2024 15:17,260,Stop,41.613956,-87.433781,33,"[""Sensor PTO1-ON"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",44441,Plowing,6/28/2024 15:17,0,130 - PUBLIC WORKS,130 - PUBLIC WORKS
70679,6/28/2024 15:17,260,Stop,41.613943,-87.4338,32,"[""Sensor PTO1-OFF"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",44442,In-transit,6/28/2024 15:17,0,130 - PUBLIC WORKS,130 - PUBLIC WORKS
70759,6/28/2024 15:18,260,Stop,41.613944,-87.433789,32,"[""Sensor PTO1-OFF"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",44443,In-transit,6/28/2024 15:18,0,130 - PUBLIC WORKS,130 - PUBLIC WORKS
70787,6/28/2024 15:18,260,Idle,41.613949,-87.433797,32,"[""Sensor PTO1-OFF"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",44444,In-transit,6/28/2024 15:18,0,130 - PUBLIC WORKS,130 - PUBLIC WORKS
70864,6/28/2024 15:19,260,Idle,41.61396,-87.433781,32,"[""Sensor PTO1-OFF"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",44445,In-transit,6/28/2024 15:19,0,130 - PUBLIC WORKS,130 - PUBLIC WORKS
70926,6/28/2024 15:19,260,Idle,41.61396,-87.433776,32,"[""Sensor PTO1-OFF"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",44446,In-transit,6/28/2024 15:19,0,130 - PUBLIC WORKS,130 - PUBLIC WORKS
70986,6/28/2024 15:20,260,Stop,41.613954,-87.433788,32,"[""Sensor PTO1-OFF"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",44447,In-transit,6/28/2024 15:19,0,130 - PUBLIC WORKS,130 - PUBLIC WORKS
70987,6/28/2024 15:20,260,Stop,41.613954,-87.433788,32,"[""Sensor PTO1-OFF"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",44448,In-transit,6/28/2024 15:19,0,130 - PUBLIC WORKS,130 - PUBLIC WORKS
86201,6/28/2024 17:07,260,Stop,41.613947,-87.433787,33,"[""Sensor PTO1-ON"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",44449,Plowing,6/28/2024 17:07,0,130 - PUBLIC WORKS,130 - PUBLIC WORKS
